0	0.0019	0.0021	0	0.05	0.04
0	0.002005	0.002205	0	0.0405	0.0295
0	0.00211525	0.002205	0	0.030525	0.018475
0	0.00223101	0.00210026	0	0.0200513	0.00689875
0	0.00223101	0.00210026	0	0.00905382	-0.00525631
0	0.00211554	0.00210026	0	0.00905382	-0.00525631
0	0.00199429	0.00200101	0	0.00905382	-0.00525631
0	0.00186698	0.00210523	0	0.00905382	-0.00525631
0	0.00173331	0.00210523	0	0.00905382	0.00568621
0	0.00173331	0.00210523	0	0.00905382	0.00568621
0	0.00173331	0.00210523	0	0.00905382	0.00568621
0	0.00173331	0.00210523	0	0.00905382	-0.00468319
0	0.00161297	0.0020161	0	0.00905382	-0.00468319
0	0.00148661	0.00210968	0	0.00905382	-0.00468319
0	0.00135394	0.00210968	0	0.00905382	-0.00468319
0	0.00121463	0.00201633	0	0.00905382	0.0046518
0	0.0013609	0.00191832	0	0.00905382	0.0046518
0	0.0013609	0.00191832	0	0.00905382	0.0046518
0	0.0013609	0.00191832	0	0.00905382	-0.00419427
0	0.00122229	0.0020112	0	0.0146852	-0.00419427
0	0.00107675	0.0020112	0	0.0146852	-0.00419427
0	0.000923927	0.00210385	0	0.0146852	0.00418848
0	0.00108439	0.00210385	0	0.0146852	0.00418848
0	0.00108439	0.00210385	0	0.0146852	0.00418848
0	0.00108439	0.00210385	0	0.0146852	-0.00375523
0	0.000932331	0.00218726	0	0.0146852	-0.00375523
0	0.000772671	0.00218726	0	0.0146852	-0.00375523
0	0.000605028	0.00218726	0	0.0146852	0.00377243
0	0.000781054	0.00218726	0	0.0146852	0.00377243
0	0.000781054	0.00218726	0	0.0146852	0.00377243
0	0.000781054	0.00218726	0	0.0146852	-0.00336097
0	0.000614248	0.00225503	0	0.0146852	-0.00336097
0	0.000439102	0.00232618	0	0.0146852	-0.00336097
0	0.000255198	0.00232618	0	0.0146852	0.00339882
0	6.20995e-05	0.00239716	0	0.0146852	0.00339882
0	6.20995e-05	0.00239716	0	0.0146852	0.00339882
0	6.20995e-05	0.00239716	0	0.0146852	-0.00300692
0	-0.000120886	0.00246442	0	0.0146852	-0.00300692
0	-0.00031302	0.00253504	0	0.0146852	-0.00300692
0	-0.000514761	0.0026092	0	0.0146852	0.00306332
0	-0.000302933	0.00253134	0	0.0146852	0.00306332
0	-0.000525352	0.00261309	0	0.0146852	0.00306332
0	-0.000525352	0.00261309	0	0.0146852	-0.00268899
0	-0.000747216	0.00261309	0	0.0146852	-0.00268899
0	-0.000980172	0.00261309	0	0.0164117	-0.00268899
0	-0.00122478	0.00268669	0	0.0164117	0.00276204
0	-0.000967942	0.00268669	0	0.0146895	0.00276204
0	-0.000698266	0.00261328	0	0.0146895	0.00276204
0	-0.000698266	0.00261328	0	0.0146895	-0.0024035
0	-0.000967268	0.00261328	0	0.0146895	-0.0024035
0	-0.000967268	0.00261328	0	0.0146895	-0.0024035
0	-0.000967268	0.00261328	0	0.0161623	0.0024915
0	-0.000967268	0.00261328	0	0.0161623	0.0024915
0	-0.000967268	0.00261328	0	0.0161623	0.0024915
0	-0.000967268	0.00261328	0	0.0161623	-0.00214712
0	-0.000967268	0.00255944	0	0.0148364	-0.00214712
0	-0.000759639	0.00255944	0	0.0148364	-0.00214712
0	-0.000977649	0.00255944	0	0.0148364	-0.00214712
0	-0.000748739	0.00250843	0	0.0148364	0.00202877
0	-0.000748739	0.00250843	0	0.0148364	0.00202877
0	-0.000748739	0.00250843	0	0.0148364	0.00202877
0	-0.000748739	0.00250843	0	0.0148364	0.00202877
0	-0.000748739	0.00250843	0	0.0148364	-0.00173055
0	-0.000552968	0.00250843	0	0.0158087	-0.00173055
0	-0.000758528	0.00254988	0	0.0168295	-0.00173055
0	-0.000758528	0.00254988	0	0.0168295	0.00183187
0	-0.000963574	0.00254988	0	0.0178478	0.00183187
0	-0.000963574	0.00254988	0	0.0178478	0.00183187
0	-0.000963574	0.00254988	0	0.0178478	-0.00154397
0	-0.000769267	0.00251443	0	0.0178478	-0.00154397
0	-0.000973289	0.00247721	0	0.0178478	-0.00154397
0	-0.00118751	0.00243813	0	0.0178478	-0.00154397
0	-0.00141245	0.00243813	0	0.0178478	0.00149511
0	-0.00164863	0.00247711	0	0.0170619	0.00149511
0	-0.00189662	0.00247711	0	0.0170618	0.00149511
0	-0.00215701	0.00247711	0	0.0170618	-0.0013848
0	-0.00215701	0.00247711	0	0.016317	-0.0013848
0	-0.00189727	0.00244202	0	0.016317	-0.0013848
0	-0.00189727	0.00240517	0	0.016317	0.00134428
