0	0.1	0.1	0.1	0.1	0.1
0	0.1	0.1	0.1	0.1	0.1
0	0.1	0.1	0.1	0.1	0.1
0	0.1	0.1	0.1	0.1	0.1
0	0.1	0.1	0.1	0.108145	0.1
0	0.1	0.1	0.1	0.0995927	0.1
0	0.1	0.1	0.1	0.0995927	0.1
0	0.1	0.1	0.1	0.0995927	0.1
0	0.1	0.1	0.1	0.0995927	0.1
0	0.1	0.1	0.1	0.107292	0.0936975
0	0.1	0.1	0.1	0.107292	0.0870799
0	0.1	0.1	0.1	0.114972	0.0801314
0	0.1	0.1	0.1	0.114972	0.0728355
0	0.1	0.1	0.1	0.122633	0.0651747
0	0.1	0.1	0.1	0.130676	0.0651747
0	0.1	0.1	0.1	0.139122	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.130254	0.0651747
0	0.1	0.1	0.1	0.123409	0.0651748
0	0.1	0.1	0.1	0.123409	0.0651748
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.123409	0.0605995
0	0.1	0.1	0.1	0.119904	0.0605995
0	0.1	0.1	0.1	0.119904	0.0605995
0	0.1	0.1	0.1	0.119904	0.0605995
0	0.1	0.1	0.1	0.119904	0.0605995
0	0.1	0.1	0.1	0.119904	0.0605995
0	0.1	0.1	0.1	0.122902	0.0605995
0	0.1	0.1	0.1	0.122902	0.0605995
0	0.1	0.1	0.1	0.122902	0.0605995
0	0.1	0.1	0.1	0.120061	0.0605995
0	0.1	0.1	0.1	0.120061	0.0605995
0	0.1	0.1	0.1	0.120061	0.0605995
0	0.1	0.1	0.1	0.120061	0.0605995
0	0.1	0.1	0.1	0.122618	0.0605995
0	0.1	0.1	0.1	0.122618	0.0605995
0	0.1	0.1	0.1	0.122618	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.120195	0.0605995
0	0.1	0.1	0.1	0.121107	0.0605995
0	0.1	0.1	0.1	0.121107	0.0605995
0	0.1	0.1	0.1	0.121107	0.0605995
0	0.1	0.1	0.1	0.121107	0.0605995
0	0.1	0.1	0.1	0.120286	0.0605995
0	0.1	0.1	0.1	0.120286	0.0605995
0	0.1	0.1	0.1	0.120286	0.0605995
0	0.1	0.1	0.1	0.121064	0.0605995
0	0.1	0.1	0.1	0.121064	0.0605995
0	0.1	0.1	0.1	0.121064	0.0605995
0	0.1	0.1	0.1	0.120327	0.0605995
0	0.1	0.1	0.1	0.120327	0.0605995
0	0.1	0.1	0.1	0.120327	0.0605995
0	0.1	0.1	0.1	0.121026	0.0605995
0	0.1	0.1	0.1	0.121026	0.0605995
0	0.1	0.1	0.1	0.121026	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
0	0.1	0.1	0.1	0.120363	0.0605995
